,ID,smiles,moleculas
938,938,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)[N+](=O)[O-])C#N)/C=N/NC(=O)C3=CC=C(C=C3)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1760>
939,939,CCOC1=C(C(=CC(=C1)/C=N/NC(=S)N)Br)OCC2=CC=CC=C2C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B17C0>
940,940,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)[N+](=O)[O-])C#N)/C=N/NC(=O)C3=CC(=CC=C3)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1820>
941,941,CC(C)C1=CC(=C(S1)NC(=O)C2=CC=CC(=C2)COC3=CC=C(C=C3)Br)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1880>
942,942,COC1=CC2=CC=CC=C2C=C1C(=O)NC3=CC=C(C=C3)CC4=CC=NC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B18E0>
943,943,CC1=CC=C(C=C1)NC2=NC(=NC(=N2)N3C(=CC(=N3)C)C)N/N=C/C4=CC(=C(C(=C4)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1940>
944,944,CCC1=CC=C(S1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)NC4=C(N(N=C4C)CC5=CC=CC=C5C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B19A0>
945,945,CC1=NN=C(C(=O)N1/N=C/C2=C(C=CC3=CC=CC=C32)O)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1A00>
946,946,COC1=CC(=CC(=C1OC)OC)C2=CC(=NC(=C2C#N)SCC(=O)NC3=NC=CS3)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1A60>
947,947,C1=CC(=CC=C1CNCCCCO)OCC2=C(C=C(C=C2)Cl)Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1AC0>
948,948,C1=CC(=CC=C1CNCCCCO)OCC2=CC=C(C=C2)Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1B20>
949,949,C1=CC=C(C=C1)C2=NN(C=C2CNC(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-])C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1B80>
950,950,C1=CC=C(C(=C1)OCC2=CC=C(C=C2)C(=O)NC3=NN(C=C3)CC4=C(C(=CC(=C4F)F)F)F)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1BE0>
951,951,CCC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N4C(CC(=N4)C(F)F)(C(F)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1C40>
952,952,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N4C(CC(=N4)C(F)F)(C(F)F)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1CA0>
953,953,C1C2CC3(CC1CC(C2)(C3)N4C=NC(=N4)[N+](=O)[O-])C(=O)NC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1D00>
954,954,C1C2CC3(CC1CC(C2)(C3)N4C=NC(=N4)[N+](=O)[O-])C(=O)NC5=CC(=CC=C5)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1D60>
955,955,C1=CC=C2C(=C1)C=CC3=C2OC(=C(C3C4=CSC=C4)C#N)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1DC0>
956,956,CC1=C(C(=NN1CC2=C(C=C(C=C2)Cl)Cl)C)NC(=O)C3=CC=C(O3)COC4=C(C=CC(=C4)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1E20>
957,957,COC1=CC=CC(=C1)C(=O)N/N=C(/C2=CC=CC=C2)\C3=CC=CC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1E80>
958,958,CC1=CC=C(C=C1)C(=O)COC(=O)C2=CC(=CC=C2)NC(=O)C3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1EE0>
959,959,CC1=C(C=C(C=C1)N2C(=O)CC(C2=O)SC3=NC4=CC=CC=C4O3)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1F40>
960,960,C1=CC(=C(C=C1Cl)C2=CC=C(O2)/C=N/NC(=S)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B1FA0>
961,961,CC(C)NC(=O)C1=C(C2=C(C3=C(CCN(C3)C)N=C2S1)C4=CC=CS4)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2040>
962,962,C1CCN(CC1)CCN2C3=CC=CC=C3N(C2=N)CC(C4=CC(=C(C=C4)Cl)Cl)O.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B20A0>
963,963,CC1=C(SC(=N1)NC(=O)C)C2=CSC(=N2)NC3=CC(=CC=C3)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2100>
964,964,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)CC3=C(C=C4CCCC4=C3)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2160>
965,965,C1=CC=C(C=C1)COC2=CC=CC=C2CNCC3=CN=CC=C3.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B21C0>
966,966,C1=CC(=CN=C1)/C=N/N=C/2\NC(=O)C(S2)CC3=CC=C(C=C3)SC(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2220>
967,967,C1=CC=C(C=C1)C2=CC=CC=C2OCC(=O)N/N=C/C3=C(N=C(S3)NC4=CC=CC=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2280>
968,968,CC1=C(C(=NN1CC2=CC(=CC=C2)F)C)NC(=O)C3=CC=C(C=C3)COC4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B22E0>
969,969,CCC(C1=CC=CC=C1)NC(=O)C2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2340>
970,970,C1COCCN1C2=CC=C(O2)/C=C\3/C(=O)N(C(=NC4=CC=CC=C4)S3)CCC5=CNC6=CC=CC=C65,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B23A0>
971,971,CC1=CC(=CC=C1)CSC2=CC=CC3=C2N=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2400>
972,972,CCOC1=CC=C(C=C1)OCCOCCN2CCC3=CC=CC=C3C2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2460>
973,973,CN1CCN(CC1)NC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B24C0>
974,974,C1COCCN1C2=NC(=NC(=N2)N/N=C/C3=CNC4=CC=CC=C43)NC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2520>
975,975,C1C2CC3CC1CC(C2)(C3)C4=NN=C(O4)C5=CC(=CC(=C5)[N+](=O)[O-])[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2580>
976,976,COC1=CC=C(C=C1)/C=C(/C(=O)C2=C(C=C(C=C2)Cl)Cl)\N3C=NC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B25E0>
977,977,CN1CCN(CC1)C2=C(N=NC(=N2)C3=CC=C(C=C3)Br)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2640>
978,978,COC1=CC(=C(C=C1)/C=C\2/C(=O)/C(=C/C3=C(C=C(C=C3)OC)OC)/CN(C2)CC4=CC=CC=C4)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B26A0>
979,979,C1=CC=C(C(=C1)CNCC2=CC=NC=C2)OCC3=CC=CC=C3F.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2700>
980,980,CC1=CC=C(C=C1)C2=NC(=NC(=N2)SC)C(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2760>
981,981,CCN(CC)C(=S)SC(C(Cl)(Cl)Cl)NC=O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B27C0>
982,982,C1=CC=NC(=C1)/C=N/N=C/2\NC(=O)C(S2)CC3=CC(=CC=C3)SC(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2820>
983,983,C1C(=NN2C(=NN=C2S1)C3=CC(=NN3)C4=CC=CC=C4)C5=CC6=CC=CC=C6C=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2880>
984,984,CN1CCC2=C(C1)SC3=NC(=NC(=C23)NCC4=CC=CC=C4)SC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B28E0>
985,985,C1=CC=C(C=C1)NCC(COC2=CC=C(C=C2)OCC(CNC3=CC=CC=C3)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2940>
986,986,COC1=CC=C(C=C1)CN=CC2=C(C3=C(N2)C=CC(=C3Cl)Br)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B29A0>
987,987,CC(=O)OCCCNC1=C(C2=NON=C2C(=C1)SC3=NC4=CC=CC=C4S3)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2A00>
988,988,CC1(C2=C(C=CC(=C2)C(=O)OC)[N+](=C1/C=C/C3=CC=CC=C3O)C)C.[I-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2A60>
989,989,CC1=C(C=C(C=C1)NC(=O)C2=C(N(N=C2C(F)(F)F)C)SCC3=CC(=CC=C3)C(F)(F)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2AC0>
990,990,CC1=CC=CC=C1N2CCN(CC2)C(=O)C3=CC=C(C=C3)OC4=NC=C(C=C4)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2B20>
991,991,C1=CC=C(C=C1)SC2=C(C=C(C=N2)C3=CC=C(C=C3)Cl)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2B80>
992,992,COC1=CN=C(N=C1SC2=CC=CC=C2Cl)C3=CC=CC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2BE0>
993,993,CC1=C(C=C(C=C1)NC(=O)C2=C(N(N=C2C(F)(F)F)C)SCC3=CC=C(C=C3)Cl)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2C40>
994,994,CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)F)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2CA0>
995,995,CC(=O)C1=CC(=C(C=C1)N2CCC(CC2)C3=CC(=NN3)C4=C(C=C(C=C4)Cl)Cl)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2D00>
996,996,CC(=O)C1=CC(=C(C=C1)N2CCC(CC2)C3=CC(=NN3)C4=CC=C(C=C4)Cl)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2D60>
997,997,CC(=O)C1=CC(=C(C=C1)N2CCC(CC2)C3=CC(=NN3)C4=CC=C(C=C4)OC)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2DC0>
998,998,C1CN(CCC1C(=O)N)C2=C(C(=O)C3=CC=CC=C3C2=O)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2E20>
999,999,CC1=CC(=C(C=C1)C)CSC2=NC3=CC(=C(C=C3C(=N)N2CC4=CC=C(C=C4)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2E80>
1000,1000,COC1=C(C=C2C3CC4=C(C=NC5=C(C=NN45)C6=CC=C(C=C6)Cl)C(=O)N3CCC2=C1)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2EE0>
1001,1001,CC1=C2CCN(C2=C3C=C(C=C(C3=N1)OC)OC)C4=C(C=C(C=C4)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2F40>
1002,1002,C1=CC=C(C(=C1)C(=O)OCN2C(=O)C(=C(C=N2)Cl)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B2FA0>
1003,1003,C1=CC(=CC=C1C(=O)OCN2C(=O)C(=C(C=N2)Cl)Cl)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3040>
1004,1004,C1=CC(=CC=C1C(=O)OCN2C(=O)C(=C(C=N2)Cl)Cl)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B30A0>
1005,1005,COCCCN1C(=N)C2=CC(=C(C=C2N=C1SCC3=CC(=CC=C3)C(F)(F)F)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3100>
1006,1006,CC1=C(SC(=N1)C2=CC=CC=C2)/C(=N/OC(=O)NC3CCCCC3)/C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3160>
1007,1007,CCOC(=O)C1=CN=C2C=CC(=CC2=C1SC3=CC=CC=C3C(=O)OC)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B31C0>
1008,1008,CC1=C(C=CC=C1Cl)NC(=O)C2=NN(C(=N2)C)C3=CC(=C(C=C3Cl)Cl)OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3220>
1009,1009,CC(=O)O/N=C/C1=C(N(C2=CC=CC=C21)C)N3CCOCC3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3280>
1010,1010,CC1=CC(=CC=C1)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)OCC2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B32E0>
1011,1011,CC1=CC(=C(C=C1)C)NC2=C(C=C(C=C2[N+](=O)[O-])C(=O)N3CC(=O)NC4=CC=CC=C43)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3340>
1012,1012,C1CN(CCN1CCO)CCOC2=CC(=CC=C2)Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B33A0>
1013,1013,CC1(CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)(C)C4=CC(=CC(=C4)[N+](=O)[O-])[N+](=O)[O-])C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3400>
1014,1014,C1CC2CN3CC4CCCC4C5=C3C(=CC(=C5)NC(=O)C6=CC=CC=C6)C2C1,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3460>
1015,1015,COC1=CC=C(C=C1)NCC2=NC3=CC=CC=C3N2CCOC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B34C0>
1016,1016,COC1=CC=C(C=C1)C(C(=O)NC2CCCC2)N(C3=CC=C(C=C3)OC)C(=O)C4=C(C(=NS4)C5=CC=C(C=C5)F)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3520>
1017,1017,CC(C(=O)NC1=C(C2=C(S1)CCC2)C#N)SC3=NC(=CC(=N3)C(F)(F)F)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3580>
1018,1018,CCCCCCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B35E0>
1019,1019,COC1=C(C=CC(=C1)/C=C(\C#N)/C2=NC3=CC=CC=C3N2)OC4=NC=C(C=C4)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3640>
1020,1020,CC1=CC(=NC=C1)N2C(=O)C3=C4C(=C(C=C3)[N+](=O)[O-])C=CC=C4C2=O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B36A0>
1021,1021,C1=CC=C(C=C1)CNC(=O)CN2C=NC(=N2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3700>
1022,1022,CC1=C(C=CC(=C1)NC(=O)C)OCC(CN2C3=CC=CC=C3C4=CC=CC=C42)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3760>
1023,1023,C1=CC=C(C=C1)/C=C/C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=C(C=CC(=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B37C0>
1024,1024,C1=CC=C(C=C1)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)C2=CC(=CC=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3820>
1025,1025,CC1=CC=C(C=C1)C(=O)/C=C(\CC(=O)C2=CC=C(C=C2)OC)/C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3880>
1026,1026,COC(=O)C1=CC(=CC(=C1)NC(=O)CC2C(=O)N(C(=NC3=CC=CC=C3)S2)CCC4=CNC5=CC=CC=C54)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B38E0>
1027,1027,CC1=NN=C(C2=CN(N=C12)C3=CC(=CC=C3)Br)C4=CC(=CC=C4)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3940>
1028,1028,C1C2CC3(CC1CC(C2)(C3)N4C=NC(=N4)Cl)C(=O)NC5=CC(=CC(=C5)OC6=CC=CC=C6)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B39A0>
1029,1029,C1=CC(=CC=C1CCNCC2=CC(=C(C=C2)Cl)Cl)F.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3A00>
1030,1030,C1=CC=C(C(=C1)/C=N/NC(=S)N)OCC2=CC(=CC=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3A60>
1031,1031,CC1=CC=CC=C1C2C(=C3N=C(C4=C(N3C5=C2C(=O)CC(C5)(C)C)SC6=C4CCCCC6)N)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3AC0>
1032,1032,CC1=C(N=C(S1)N/N=C/C=C/C2=CC=CC=C2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3B20>
1033,1033,CN1CCC2=C(C1)C(=C(C(=N2)SCC3=CC=C(C=C3)Cl)C#N)C4=CC=CS4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3B80>
1034,1034,C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2NC(=O)C4=CC=C(O4)COC5=CC=CC=C5[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3BE0>
1035,1035,C1=CC=C(C=C1)NC(=O)COC2=C(C=C(C=C2)/C=N/NC(=O)C3=CC4=CC=CC=C4O3)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3C40>
1036,1036,CC1=CC(=NN1CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)COC4=CC=CC=C4Br)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3CA0>
1037,1037,COC1=CC=C(C=C1)N=C2N(C(=O)/C(=C/C3=CC=C(O3)N4CCOCC4)/S2)CCC5=CNC6=CC=CC=C65,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3D00>
1038,1038,C/C(=N\NC(=O)C1=CC=C(C=C1)Cl)/C2=CC=C(S2)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3D60>
1039,1039,C1=CC=C2C=C(C=CC2=C1)N3C(=NN=N3)C4=CNC5=C4C=C(C=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3DC0>
1040,1040,CCC(C)C(=O)NC1=NC(=C(S1)C2=CSC(=N2)NC3=CC=C(C=C3)Cl)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3E20>
1041,1041,COC1=CC=C(C=C1)CN(C(C2=CC=NC=C2)C(=O)NC3CCCC3)C(=O)CC4=CC=CS4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3E80>
1042,1042,CC1=CC2=C(C=C1C)N=C(N2)CCN(CC3=CN=CC=C3)C(=S)NC4=CC=C(C=C4)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3EE0>
1043,1043,CC1=CC=C(C=C1)C(C2=NN=NN2CC3=CC=CC=C3)N4CCC(=CC4)C5=CC=C(C=C5)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3F40>
1044,1044,CC(C)C1=CC=C(C=C1)C2C3=C(CC(CC3=O)(C)C)NC4=C2C(=O)C5=CC=CC=C54,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B3FA0>
1045,1045,COC1=CC=C(C=C1)CNCCC(C2=CC=CC=C2)C3=CC4=C(C=C3)OCO4.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4040>
1046,1046,CCC1=CC=C(C=C1)NC(=S)NC2CC3CCCC(C2)N3CC4=CC=CS4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B40A0>
1047,1047,CCOC(=O)C1=C(SC2=C1CCC(C2)C)NC(=O)CN3C=NC(=N3)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4100>
1048,1048,CC1=CC(=C(C=C1)C)N/C(=N/C2=NC(=CC(=N2)C)C)/N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4160>
1049,1049,COC1=C(C=C(C=C1)/C(=N/OC(=O)C2=CC3=C(C=C2)OCO3)/N)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B41C0>
1050,1050,CC1=CC=C(C=C1)/C(=N/OC(=O)N2CCOCC2)/N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4220>
1051,1051,CC1=CC(=CC=C1)/C(=N/OC(=O)N2CCOCC2)/N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4280>
1052,1052,CC[N+]1=C(SC2=C1C=C(C=C2)Cl)/C=C/N(C)C3=CC=CC=C3.[O-]Cl(=O)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B42E0>
1053,1053,CC1=CC2=C(C=C1)N=C(N2)C3CCCN(C3)C(=S)NC4=CC=CC=C4C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4340>
1054,1054,C1=CC=C(C=C1)C2=NC(=NN2)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B43A0>
1055,1055,CC1=CC=C(C=C1)C(=O)NNC2=CC(=NC(=N2)N3CCCC3)N4CCCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4400>
1056,1056,CC(C)OC(=O)C1=C(SC2=C1CCCC2)NC(=O)CN3C=NC(=N3)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4460>
1057,1057,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NC4=CC=CC=C4C(=O)N3C5=CC=NC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B44C0>
1058,1058,C1CCC(CC1)NC(=O)C(C2=CC=NC=C2)N(CC3=CC=CC=C3)C(=O)C4=CC=C(N4)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4520>
1059,1059,CC1=CC(=CC=C1)CSC2=C(C=C3CN(CCC3=N2)C)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4580>
1060,1060,CC1=C(C(=NN1CC2=CC=C(C=C2)Cl)C)NC(=O)CSC3=NC4=C(CCC5=CC=CC=C54)C(=N3)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B45E0>
1061,1061,CCCCCCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C2(C)C)C.[Cl-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4640>
1062,1062,CC1=CC=C(C=C1)C2=CSC3=C2C(=NC=N3)SCC(=O)N4CCN(CC4)C5=CC=C(C=C5)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B46A0>
1063,1063,COC1=CC=CC(=C1)CN(C(C2=CC=CS2)C(=O)NC3CCCCC3)C(=O)CC4=CNC5=CC=CC=C54,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4700>
1064,1064,CC1=CC(=C2C=C(C(=NC2=C1)Cl)CN(CC3=CN=CC=C3)C(=O)C4=CC=C(C=C4)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4760>
1065,1065,C=CCNC(=S)N/N=C/C1=CC=C(O1)C2=C(C=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B47C0>
1066,1066,CC1=CC(=C(C=C1)C)NC(=S)N2CCC(CC2)C3=NC4=CC=CC=C4S3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4820>
1067,1067,C1CCC(CC1)NC(=O)C(C2=CC=CS2)N(C3=CC=C(C=C3)F)C(=O)CC4=CNC5=CC=CC=C54,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4880>
1068,1068,CC(C)(C)C1=CC=C(C=C1)C(=O)NNC2=CC(=NC(=N2)N3CCCCC3)N4CCCCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B48E0>
1069,1069,CC1=CC=C(C=C1)OCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4940>
1070,1070,CC1=CC=C(C=C1)N2C(=NN=N2)C(C3=NN=NN3C4=CC=C(C=C4)C)(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B49A0>
1071,1071,C1=CC=C(C=C1)C(=O)/C(=C/C2=CC=C(C=C2)Cl)/C3=NC4=CC=CC=C4N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4A00>
1072,1072,C1COCCN1CCCNC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)[N+](=O)[O-])[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4A60>
1073,1073,COC1=CC=C(C=C1)CCNCC2=CC=C(C=C2)SC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4AC0>
1074,1074,COC1=CC=CC(=C1)N2C(=O)C3=CC=CC=C3N=C2SCC(=O)NC4=C(C5=C(S4)CCC5)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4B20>
1075,1075,CC1=CC=C(C=C1)C(=O)C[N+]2=CC=CC3=CC=CC=C32.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4B80>
1076,1076,CC1=CC=C(O1)C(C(=O)NC2CCCCC2)N(C3=CC=CC=C3)C(=O)CC4=CNC5=CC=CC=C54,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4BE0>
1077,1077,CC1=CC=C(C=C1)NC(=O)N(CC2=CC=CO2)CC3=CC4=CC(=CC(=C4N=C3Cl)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4C40>
1078,1078,CCN\1C2=CC=CC=C2S/C1=C\C3=[N+](C4=C(C=CC=C4C=C3)C)CC.[I-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7B4CA0>
